"CurveID","Model","Parameter","Estimate"
"C230","Cubic","poly(Time, 3, raw = TRUE)3",-2.25238859946128e-12
"C230","Gompertz","N_0",2.68522412114741
"C230","Gompertz","N_max",-0.383256019018381
"C230","Gompertz","r_max",0.000765124658101634
"C230","Gompertz","t_lag",10229.0116354446
"C230","Quadratic","(Intercept)",-0.0775673552183582
"C230","Quadratic","poly(Time, 2, raw = TRUE)1",0.000212033906212685
"C230","Quadratic","poly(Time, 2, raw = TRUE)2",9.58538870766641e-10
"C231","Cubic","(Intercept)",-0.00163146959084982
"C231","Cubic","poly(Time, 3, raw = TRUE)1",0.000187330183664772
"C231","Cubic","poly(Time, 3, raw = TRUE)2",3.80587307882769e-08
"C231","Cubic","poly(Time, 3, raw = TRUE)3",-2.89992869314435e-12
"C231","Gompertz","N_0",0.00349649614258179
"C231","Gompertz","N_max",2.78133274555385
"C231","Gompertz","r_max",0.00104707192362288
"C231","Gompertz","t_lag",1374.20997962988
"C231","Quadratic","(Intercept)",-0.105174941753408
"C231","Quadratic","poly(Time, 2, raw = TRUE)1",0.000385202191200257
"C231","Quadratic","poly(Time, 2, raw = TRUE)2",-1.00885339828443e-08
"C232","Cubic","(Intercept)",0.0488308792305027
"C232","Cubic","poly(Time, 3, raw = TRUE)1",-0.000325555757626949
"C232","Cubic","poly(Time, 3, raw = TRUE)2",1.40385619111852e-07
"C232","Cubic","poly(Time, 3, raw = TRUE)3",-7.49187433058983e-12
"C232","Gompertz","N_0",0.210948478460485
"C232","Gompertz","N_max",3.01398784570631
"C232","Gompertz","r_max",0.0019957958562999
"C232","Gompertz","t_lag",4418.81738781664
"C232","Quadratic","(Intercept)",-0.0590616800955919
"C232","Quadratic","poly(Time, 2, raw = TRUE)1",1.02902642927533e-05
"C232","Quadratic","poly(Time, 2, raw = TRUE)2",3.8160262080826e-08
"C233","Cubic","(Intercept)",-0.0101145521427692
"C233","Cubic","poly(Time, 3, raw = TRUE)1",-0.00037081602650506
"C233","Cubic","poly(Time, 3, raw = TRUE)2",1.0419790901437e-07
"C233","Cubic","poly(Time, 3, raw = TRUE)3",-4.65170145861158e-12
"C233","Gompertz","N_0",0.00514192259250126
"C233","Gompertz","N_max",2.61041175225608
"C233","Gompertz","r_max",0.00127314536247925
"C233","Gompertz","t_lag",5380.57420955462
"C233","Quadratic","(Intercept)",-0.130449451031966
"C233","Quadratic","poly(Time, 2, raw = TRUE)1",8.60581716569158e-05
"C233","Quadratic","poly(Time, 2, raw = TRUE)2",9.68644014339304e-09
"C234","Cubic","(Intercept)",2.32376046530163
"C234","Cubic","poly(Time, 3, raw = TRUE)1",-0.0443797244620339
"C234","Cubic","poly(Time, 3, raw = TRUE)2",0.0585355947997145
"C234","Cubic","poly(Time, 3, raw = TRUE)3",-0.00354717447563631
"C234","Gompertz","N_0",2.39148943727146
"C234","Gompertz","N_max",4.14205970625138
"C234","Gompertz","r_max",0.949041738905218
"C234","Gompertz","t_lag",2.8810483105764
"C234","Quadratic","(Intercept)",2.10568547421463
"C234","Quadratic","poly(Time, 2, raw = TRUE)1",0.238314177412398
"C234","Quadratic","poly(Time, 2, raw = TRUE)2",-0.00461597749598284
"C235","Cubic","(Intercept)",2.12436938613127
"C235","Cubic","poly(Time, 3, raw = TRUE)1",0.822387192957972
"C235","Cubic","poly(Time, 3, raw = TRUE)2",-0.108796937897744
"C235","Cubic","poly(Time, 3, raw = TRUE)3",0.00496293976131556
"C235","Gompertz","N_0",2.13320857846221
"C235","Gompertz","N_max",4.13536353583571
"C235","Gompertz","r_max",1.57194977079083
"C235","Gompertz","t_lag",0.081701329853304
"C235","Quadratic","(Intercept)",2.13946664260286
"C235","Quadratic","poly(Time, 2, raw = TRUE)1",0.753913869758509
"C235","Quadratic","poly(Time, 2, raw = TRUE)2",-0.0714581574412762
"C236","Cubic","(Intercept)",1.93266592622091
"C236","Cubic","poly(Time, 3, raw = TRUE)1",-0.0722098674097085
"C236","Cubic","poly(Time, 3, raw = TRUE)2",0.130040457442942
"C236","Cubic","poly(Time, 3, raw = TRUE)3",-0.0107172624670835
"C236","Gompertz","N_0",1.98634782172386
"C236","Gompertz","N_max",4.10962915610123
"C236","Gompertz","r_max",1.57385600480012
"C236","Gompertz","t_lag",2.13228307437034
"C236","Quadratic","(Intercept)",1.69007240153798
"C236","Quadratic","poly(Time, 2, raw = TRUE)1",0.397734972634851
"C236","Quadratic","poly(Time, 2, raw = TRUE)2",-0.0124412509970617
"C237","Cubic","(Intercept)",1.93421246111482
"C237","Cubic","poly(Time, 3, raw = TRUE)1",0.118274454359338
"C237","Cubic","poly(Time, 3, raw = TRUE)2",0.179158616084649
"C237","Cubic","poly(Time, 3, raw = TRUE)3",-0.0223548000702796
"C237","Gompertz","N_0",2.01813758731182
"C237","Gompertz","N_max",4.18401648927378
"C237","Gompertz","r_max",1.76138932405452
"C237","Gompertz","t_lag",1.12571861883879
"C237","Quadratic","(Intercept)",1.86402351362016
"C237","Quadratic","poly(Time, 2, raw = TRUE)1",0.426354757943878
"C237","Quadratic","poly(Time, 2, raw = TRUE)2",0.012365993316499
"C238","Cubic","(Intercept)",2.0517959107748
"C238","Cubic","poly(Time, 3, raw = TRUE)1",-0.142067264896462
"C238","Cubic","poly(Time, 3, raw = TRUE)2",0.157614545044778
"C238","Cubic","poly(Time, 3, raw = TRUE)3",-0.0139691996970721
"C238","Gompertz","N_0",2.06330218752384
"C238","Gompertz","N_max",3.83669565418911
"C238","Gompertz","r_max",1.2966905316954
"C238","Gompertz","t_lag",1.88117781433074
"C238","Quadratic","(Intercept)",1.97710346516741
"C238","Quadratic","poly(Time, 2, raw = TRUE)1",0.116594433311907
"C238","Quadratic","poly(Time, 2, raw = TRUE)2",0.0366161065370154
"C239","Cubic","(Intercept)",2.17275562455892
"C239","Cubic","poly(Time, 3, raw = TRUE)1",0.132245733150422
"C239","Cubic","poly(Time, 3, raw = TRUE)2",0.209624974598177
"C239","Cubic","poly(Time, 3, raw = TRUE)3",-0.0302340686739465
"C239","Gompertz","N_0",4.18061010184714
"C239","Gompertz","N_max",1.83977044412519
"C239","Gompertz","r_max",1.51622781668401
"C239","Gompertz","t_lag",3.77003846085229
"C239","Quadratic","(Intercept)",2.14117346449852
"C239","Quadratic","poly(Time, 2, raw = TRUE)1",0.362499567908313
"C239","Quadratic","poly(Time, 2, raw = TRUE)2",0.03889691943079
"C240","Cubic","(Intercept)",2.29343915258686
"C240","Cubic","poly(Time, 3, raw = TRUE)1",0.167474899293107
"C240","Cubic","poly(Time, 3, raw = TRUE)2",0.433262036570614
"C240","Cubic","poly(Time, 3, raw = TRUE)3",-0.048881713425008
"C240","Gompertz","N_0",2.35157533561916
"C240","Gompertz","N_max",3.71098457734416
"C240","Gompertz","r_max",2.96444434790287
"C240","Gompertz","t_lag",0.609893441677839
"C240","Quadratic","(Intercept)",2.28572632718461
"C240","Quadratic","poly(Time, 2, raw = TRUE)1",0.262299094571728
"C240","Quadratic","poly(Time, 2, raw = TRUE)2",0.296748695934024
"C241","Cubic","(Intercept)",2.21667471719506
"C241","Cubic","poly(Time, 3, raw = TRUE)1",-0.211034378032129
"C241","Cubic","poly(Time, 3, raw = TRUE)2",2.00562949546164
"C241","Cubic","poly(Time, 3, raw = TRUE)3",-0.726515996603679
"C241","Gompertz","N_0",2.21322326437248
"C241","Gompertz","N_max",4.1148070933872
"C241","Gompertz","r_max",4.44614246379274
"C241","Gompertz","t_lag",0.386417779908644
"C241","Quadratic","(Intercept)",2.1049420953742
"C241","Quadratic","poly(Time, 2, raw = TRUE)1",1.24659864675856
"C241","Quadratic","poly(Time, 2, raw = TRUE)2",-0.0542289036578142
"C242","Cubic","(Intercept)",1.94583635950864
"C242","Cubic","poly(Time, 3, raw = TRUE)1",0.56977780689938
"C242","Cubic","poly(Time, 3, raw = TRUE)2",0.996737637071643
"C242","Cubic","poly(Time, 3, raw = TRUE)3",-0.347869300268848
"C242","Gompertz","N_0",2.01147965349973
"C242","Gompertz","N_max",3.74580565088705
"C242","Gompertz","r_max",4.75617107578691
"C242","Gompertz","t_lag",0.363458846515787
"C242","Quadratic","(Intercept)",1.92056387832947
"C242","Quadratic","poly(Time, 2, raw = TRUE)1",0.980527658816365
"C242","Quadratic","poly(Time, 2, raw = TRUE)2",0.24042551360223
"C243","Cubic","(Intercept)",2.06413638839359
"C243","Cubic","poly(Time, 3, raw = TRUE)1",1.47718858664882
"C243","Cubic","poly(Time, 3, raw = TRUE)2",1.77150434628722
"C243","Cubic","poly(Time, 3, raw = TRUE)3",-1.40577416414701
"C243","Gompertz","N_0",2.09682804521871
"C243","Gompertz","N_max",3.99686640375463
"C243","Gompertz","r_max",6.47799810312392
"C243","Gompertz","t_lag",0.12645672473976
"C243","Quadratic","(Intercept)",2.00318224350961
"C243","Quadratic","poly(Time, 2, raw = TRUE)1",2.71286112406384
"C243","Quadratic","poly(Time, 2, raw = TRUE)2",-0.865478791053146
"C244","Cubic","(Intercept)",1.97885727625691
"C244","Cubic","poly(Time, 3, raw = TRUE)1",0.0124122394265453
"C244","Cubic","poly(Time, 3, raw = TRUE)2",0.221070431492431
"C244","Cubic","poly(Time, 3, raw = TRUE)3",-0.0271667310605567
"C244","Gompertz","N_0",2.04879281122982
"C244","Gompertz","N_max",4.11906548913729
"C244","Gompertz","r_max",2.27307848717088
"C244","Gompertz","t_lag",1.47159287860372
"C244","Quadratic","(Intercept)",1.81324394530667
"C244","Quadratic","poly(Time, 2, raw = TRUE)1",0.560823033770104
"C244","Quadratic","poly(Time, 2, raw = TRUE)2",-0.0243640517412597
"C245","Cubic","(Intercept)",-1.01076392882863
"C245","Cubic","poly(Time, 3, raw = TRUE)1",0.0378639530187872
"C245","Cubic","poly(Time, 3, raw = TRUE)2",-0.000120699418281842
"C245","Cubic","poly(Time, 3, raw = TRUE)3",1.1799852395673e-07
"C245","Gompertz","N_0",0.00629400189049256
"C245","Gompertz","N_max",2.69323155393783
"C245","Gompertz","r_max",0.0600166027350396
"C245","Gompertz","t_lag",31.1223483690155
"C245","Quadratic","(Intercept)",-0.909414222307862
"C245","Quadratic","poly(Time, 2, raw = TRUE)1",0.0339310467024493
"C245","Quadratic","poly(Time, 2, raw = TRUE)2",-8.02963746549034e-05
"C246","Cubic","(Intercept)",-0.0479726159524025
"C246","Cubic","poly(Time, 3, raw = TRUE)1",-0.00869324139396884
"C246","Cubic","poly(Time, 3, raw = TRUE)2",0.000436997947170467
"C246","Cubic","poly(Time, 3, raw = TRUE)3",-1.57854870734468e-06
"C246","Gompertz","N_0",0.0190053129898578
"C246","Gompertz","N_max",3.22169616228501
"C246","Gompertz","r_max",0.0974727531345248
"C246","Gompertz","t_lag",50.9003137223141
"C246","Quadratic","(Intercept)",-0.870486112114676
"C246","Quadratic","poly(Time, 2, raw = TRUE)1",0.0333278023382999
"C246","Quadratic","poly(Time, 2, raw = TRUE)2",-5.77851945770471e-05
"C247","Cubic","(Intercept)",-0.178722131800592
"C247","Cubic","poly(Time, 3, raw = TRUE)1",0.0197218992689634
"C247","Cubic","poly(Time, 3, raw = TRUE)2",9.4072627478953e-05
"C247","Cubic","poly(Time, 3, raw = TRUE)3",-5.39736644546534e-07
"C247","Gompertz","N_0",0.0219485105080769
"C247","Gompertz","N_max",3.29085114451946
"C247","Gompertz","r_max",0.0670417996602412
"C247","Gompertz","t_lag",18.9580576143387
"C247","Quadratic","(Intercept)",-0.483471064894559
"C247","Quadratic","poly(Time, 2, raw = TRUE)1",0.0348751423628305
"C247","Quadratic","poly(Time, 2, raw = TRUE)2",-8.0047588528599e-05
"C248","Cubic","(Intercept)",-0.996482416756078
"C248","Cubic","poly(Time, 3, raw = TRUE)1",0.0530102457640681
"C248","Cubic","poly(Time, 3, raw = TRUE)2",-4.87371402446607e-05
"C248","Cubic","poly(Time, 3, raw = TRUE)3",-8.3708908478809e-07
"C248","Gompertz","N_0",0.121686535963533
"C248","Gompertz","N_max",3.24252232736852
"C248","Gompertz","r_max",0.1156141700803
"C248","Gompertz","t_lag",24.3356668500488
"C248","Quadratic","(Intercept)",-1.19854010944614
"C248","Quadratic","poly(Time, 2, raw = TRUE)1",0.0645472506965878
"C248","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000230514138364551
"C249","Cubic","(Intercept)",0.247442357024568
"C249","Cubic","poly(Time, 3, raw = TRUE)1",-0.00798306584564767
"C249","Cubic","poly(Time, 3, raw = TRUE)2",0.000782417146514119
"C249","Cubic","poly(Time, 3, raw = TRUE)3",-4.39399845103395e-06
"C249","Gompertz","N_0",0.634934399019528
"C249","Gompertz","N_max",2.99961948928035
"C249","Gompertz","r_max",0.117571149257854
"C249","Gompertz","t_lag",38.9255308403875
"C249","Quadratic","(Intercept)",-0.931764479444389
"C249","Quadratic","poly(Time, 2, raw = TRUE)1",0.0542518449672841
"C249","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000171453256237287
"C250","Cubic","(Intercept)",0.435356678102793
"C250","Cubic","poly(Time, 3, raw = TRUE)1",-0.00626196127719674
"C250","Cubic","poly(Time, 3, raw = TRUE)2",0.000753662839042707
"C250","Cubic","poly(Time, 3, raw = TRUE)3",-4.1349108801565e-06
"C250","Gompertz","N_0",0.571601855080824
"C250","Gompertz","N_max",3.34692202844398
"C250","Gompertz","r_max",0.109851525942658
"C250","Gompertz","t_lag",30.3336084756961
"C250","Quadratic","(Intercept)",-0.17070489505872
"C250","Quadratic","poly(Time, 2, raw = TRUE)1",0.03866798723713
"C250","Quadratic","poly(Time, 2, raw = TRUE)2",-6.75238553706772e-05
"C251","Cubic","(Intercept)",-0.223659105974003
"C251","Cubic","poly(Time, 3, raw = TRUE)1",0.0403633796528851
"C251","Cubic","poly(Time, 3, raw = TRUE)2",0.00100323077019608
"C251","Cubic","poly(Time, 3, raw = TRUE)3",-1.16081789324526e-05
"C251","Gompertz","N_0",0.156493578492354
"C251","Gompertz","N_max",3.34217927387285
"C251","Gompertz","r_max",0.199417388681317
"C251","Gompertz","t_lag",12.8962680155327
"C251","Quadratic","(Intercept)",-0.477419336491501
"C251","Quadratic","poly(Time, 2, raw = TRUE)1",0.0752173700120563
"C251","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000194358941236584
"C252","Cubic","(Intercept)",0.586385431160362
"C252","Cubic","poly(Time, 3, raw = TRUE)1",-0.0362837326090948
"C252","Cubic","poly(Time, 3, raw = TRUE)2",0.00380456034318756
"C252","Cubic","poly(Time, 3, raw = TRUE)3",-4.29435034066651e-05
"C252","Gompertz","N_0",0.575009753061041
"C252","Gompertz","N_max",2.9649096397904
"C252","Gompertz","r_max",0.220936303838837
"C252","Gompertz","t_lag",16.5828868342283
"C252","Quadratic","(Intercept)",-0.150384543560425
"C252","Quadratic","poly(Time, 2, raw = TRUE)1",0.0720890096780419
"C252","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000246389186309371
"C253","Cubic","(Intercept)",0.194097678506648
"C253","Cubic","poly(Time, 3, raw = TRUE)1",0.00143498257443135
"C253","Cubic","poly(Time, 3, raw = TRUE)2",0.00196727960373068
"C253","Cubic","poly(Time, 3, raw = TRUE)3",-1.88764483981496e-05
"C253","Gompertz","N_0",0.369576572686826
"C253","Gompertz","N_max",3.40299291220422
"C253","Gompertz","r_max",0.196581214946961
"C253","Gompertz","t_lag",16.4420725054016
"C253","Quadratic","(Intercept)",-0.210696267737918
"C253","Quadratic","poly(Time, 2, raw = TRUE)1",0.0576377844942883
"C253","Quadratic","poly(Time, 2, raw = TRUE)2",2.57336415518454e-05
"C254","Cubic","(Intercept)",-0.215178730692063
"C254","Cubic","poly(Time, 3, raw = TRUE)1",0.000854024570562748
"C254","Cubic","poly(Time, 3, raw = TRUE)2",1.58640165529497e-05
"C254","Cubic","poly(Time, 3, raw = TRUE)3",-2.13248055431089e-08
"C254","Gompertz","N_0",0.0170335744775153
"C254","Gompertz","N_max",1.42247177974274
"C254","Gompertz","r_max",0.024167853944136
"C254","Gompertz","t_lag",181.035608731164
"C254","Quadratic","(Intercept)",-0.653602968055117
"C254","Quadratic","poly(Time, 2, raw = TRUE)1",0.00720342748874573
"C254","Quadratic","poly(Time, 2, raw = TRUE)2",-6.39798944197852e-06
"C255","Cubic","(Intercept)",0.161037830962417
"C255","Cubic","poly(Time, 3, raw = TRUE)1",-0.00509141965382513
"C255","Cubic","poly(Time, 3, raw = TRUE)2",4.17205528261951e-05
"C255","Cubic","poly(Time, 3, raw = TRUE)3",-4.25721812693533e-08
"C255","Gompertz","N_0",0.0948193858705052
"C255","Gompertz","N_max",2.91549628958976
"C255","Gompertz","r_max",0.0228671970401055
"C255","Gompertz","t_lag",178.935102207673
"C255","Quadratic","(Intercept)",-0.837976737411894
"C255","Quadratic","poly(Time, 2, raw = TRUE)1",0.00722648733081199
"C255","Quadratic","poly(Time, 2, raw = TRUE)2",-6.51294802896988e-07
"C256","Cubic","(Intercept)",-0.14194002398172
"C256","Cubic","poly(Time, 3, raw = TRUE)1",0.000628490861004426
"C256","Cubic","poly(Time, 3, raw = TRUE)2",2.11978020191361e-05
"C256","Cubic","poly(Time, 3, raw = TRUE)3",-2.32751921084678e-08
"C256","Gompertz","N_0",-0.002039014461835
"C256","Gompertz","N_max",2.82189466184542
"C256","Gompertz","r_max",0.0189647438255385
"C256","Gompertz","t_lag",127.397500115465
"C256","Quadratic","(Intercept)",-0.50031858929842
"C256","Quadratic","poly(Time, 2, raw = TRUE)1",0.0062862190237559
"C256","Quadratic","poly(Time, 2, raw = TRUE)2",-6.81048879264302e-07
"C257","Cubic","(Intercept)",-2.59632950188744
"C257","Cubic","poly(Time, 3, raw = TRUE)1",0.0225436002126023
"C257","Cubic","poly(Time, 3, raw = TRUE)2",-2.82941169762939e-05
"C257","Cubic","poly(Time, 3, raw = TRUE)3",7.39602562311155e-09
"C257","Gompertz","N_0",0.247568717940435
"C257","Gompertz","N_max",2.47149226917867
"C257","Gompertz","r_max",0.0354588545221625
"C257","Gompertz","t_lag",180.272758816293
"C257","Quadratic","(Intercept)",-2.30945939402952
"C257","Quadratic","poly(Time, 2, raw = TRUE)1",0.0196702428252149
"C257","Quadratic","poly(Time, 2, raw = TRUE)2",-1.99057159983823e-05
"C258","Cubic","(Intercept)",0.0328652547349401
"C258","Cubic","poly(Time, 3, raw = TRUE)1",-0.00282265682738662
"C258","Cubic","poly(Time, 3, raw = TRUE)2",3.85037338537672e-05
"C258","Cubic","poly(Time, 3, raw = TRUE)3",-4.5661874497845e-08
"C258","Gompertz","N_0",0.0611414327262058
"C258","Gompertz","N_max",2.47859538892271
"C258","Gompertz","r_max",0.025802320225528
"C258","Gompertz","t_lag",159.116869901066
"C258","Quadratic","(Intercept)",-0.880449484238833
"C258","Quadratic","poly(Time, 2, raw = TRUE)1",0.0100206323693118
"C258","Quadratic","poly(Time, 2, raw = TRUE)2",-7.04415805662601e-06
"C259","Cubic","(Intercept)",-1.12289150952707
"C259","Cubic","poly(Time, 3, raw = TRUE)1",0.0109846667311875
"C259","Cubic","poly(Time, 3, raw = TRUE)2",2.93659021550718e-06
"C259","Cubic","poly(Time, 3, raw = TRUE)3",-1.97450546554171e-08
"C259","Gompertz","N_0",0.517891136370074
"C259","Gompertz","N_max",2.66387671689537
"C259","Gompertz","r_max",0.0244291322998442
"C259","Gompertz","t_lag",157.778967163586
"C259","Quadratic","(Intercept)",-1.71079295409884
"C259","Quadratic","poly(Time, 2, raw = TRUE)1",0.0173031877143149
"C259","Quadratic","poly(Time, 2, raw = TRUE)2",-1.72685347406548e-05
"C260","Cubic","(Intercept)",0.0935190686420673
"C260","Cubic","poly(Time, 3, raw = TRUE)1",-0.00967164015333766
"C260","Cubic","poly(Time, 3, raw = TRUE)2",0.000106408390743751
"C260","Cubic","poly(Time, 3, raw = TRUE)3",-1.67089697321529e-07
"C260","Gompertz","N_0",0.0216496236697388
"C260","Gompertz","N_max",2.6393355467046
"C260","Gompertz","r_max",0.0379296497472758
"C260","Gompertz","t_lag",135.43260999305
"C260","Quadratic","(Intercept)",-0.235980697204077
"C260","Quadratic","poly(Time, 2, raw = TRUE)1",0.0040251358586077
"C260","Quadratic","poly(Time, 2, raw = TRUE)2",1.18424092331612e-05
"C261","Cubic","(Intercept)",-0.0894424064958026
"C261","Cubic","poly(Time, 3, raw = TRUE)1",0.000109572732369492
"C261","Cubic","poly(Time, 3, raw = TRUE)2",0.000129147867063852
"C261","Cubic","poly(Time, 3, raw = TRUE)3",-3.09105393416033e-07
"C261","Gompertz","N_0",0.012597664212788
"C261","Gompertz","N_max",3.17364032136522
"C261","Gompertz","r_max",0.0565090486580288
"C261","Gompertz","t_lag",66.6618832274247
"C261","Quadratic","(Intercept)",-0.518895099282575
"C261","Quadratic","poly(Time, 2, raw = TRUE)1",0.0191489171660584
"C261","Quadratic","poly(Time, 2, raw = TRUE)2",-2.18248003599597e-05
"C262","Cubic","(Intercept)",-0.0260414390720355
"C262","Cubic","poly(Time, 3, raw = TRUE)1",-0.00371377647773768
"C262","Cubic","poly(Time, 3, raw = TRUE)2",0.00013043097268711
"C262","Cubic","poly(Time, 3, raw = TRUE)3",-2.74408772940567e-07
"C262","Gompertz","N_0",0.00815585715976117
"C262","Gompertz","N_max",3.20419614227251
"C262","Gompertz","r_max",0.047997934900375
"C262","Gompertz","t_lag",75.804220757838
"C262","Quadratic","(Intercept)",-0.405997397280258
"C262","Quadratic","poly(Time, 2, raw = TRUE)1",0.0135857646472695
"C262","Quadratic","poly(Time, 2, raw = TRUE)2",-5.95864480378828e-06
"C263","Cubic","(Intercept)",-2.12855171319885
"C263","Cubic","poly(Time, 3, raw = TRUE)1",0.0197484807318696
"C263","Cubic","poly(Time, 3, raw = TRUE)2",-7.5051398528998e-05
"C263","Cubic","poly(Time, 3, raw = TRUE)3",8.46556663128843e-08
"C263","Gompertz","N_0",-2.27351730321517
"C263","Gompertz","N_max",-0.642787673017743
"C263","Gompertz","r_max",0.0638245399702765
"C263","Gompertz","t_lag",5.05232076148752
"C263","Quadratic","(Intercept)",-1.79944900356047
"C263","Quadratic","poly(Time, 2, raw = TRUE)1",0.00891794171353602
"C263","Quadratic","poly(Time, 2, raw = TRUE)2",-1.51121658935305e-05
"C264","Cubic","(Intercept)",-1.92767333053048
"C264","Cubic","poly(Time, 3, raw = TRUE)1",0.0577886570062753
"C264","Cubic","poly(Time, 3, raw = TRUE)2",-0.000723426221377884
"C264","Cubic","poly(Time, 3, raw = TRUE)3",2.66711151962265e-06
"C264","Gompertz","N_0",-2.09919606518963
"C264","Gompertz","N_max",-0.636822531881873
"C264","Gompertz","r_max",0.196695063245679
"C264","Gompertz","t_lag",0.145031384132459
"C264","Quadratic","(Intercept)",-1.75231796472745
"C264","Quadratic","poly(Time, 2, raw = TRUE)1",0.0282278639308204
"C264","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000153484938290935
"C265","Cubic","(Intercept)",-1.82731962514118
"C265","Cubic","poly(Time, 3, raw = TRUE)1",0.0569622260732143
"C265","Cubic","poly(Time, 3, raw = TRUE)2",-0.000804324016403275
"C265","Cubic","poly(Time, 3, raw = TRUE)3",3.1486429507473e-06
"C265","Gompertz","N_0",-2.27180860141005
"C265","Gompertz","N_max",-0.787540713492904
"C265","Gompertz","r_max",0.301969579438709
"C265","Gompertz","t_lag",-1.05799220416366
"C265","Quadratic","(Intercept)",-1.6543976513138
"C265","Quadratic","poly(Time, 2, raw = TRUE)1",0.0232408920346374
"C265","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000138747784158808
"C266","Cubic","(Intercept)",-2.54172565086303
"C266","Cubic","poly(Time, 3, raw = TRUE)1",0.00919666510227157
"C266","Cubic","poly(Time, 3, raw = TRUE)2",-1.66875171907091e-05
"C266","Cubic","poly(Time, 3, raw = TRUE)3",1.0232896096472e-08
"C266","Gompertz","N_0",-2.74909230029914
"C266","Gompertz","N_max",-0.807892729984011
"C266","Gompertz","r_max",0.0158493724859442
"C266","Gompertz","t_lag",-38.9656298049799
"C266","Quadratic","(Intercept)",-2.40560062941042
"C266","Quadratic","poly(Time, 2, raw = TRUE)1",0.0064895484274118
"C266","Quadratic","poly(Time, 2, raw = TRUE)2",-6.39336979303795e-06
"C267","Cubic","(Intercept)",-1.60834896105067
"C267","Cubic","poly(Time, 3, raw = TRUE)1",0.0142688720995547
"C267","Cubic","poly(Time, 3, raw = TRUE)2",-5.67837027495003e-05
"C267","Cubic","poly(Time, 3, raw = TRUE)3",6.37812898953716e-08
"C267","Gompertz","N_0",-2.27818938478745
"C267","Gompertz","N_max",-0.586641551440326
"C267","Gompertz","r_max",0.148833877729304
"C267","Gompertz","t_lag",-2.05298993028364
"C267","Quadratic","(Intercept)",-1.39152875238091
"C267","Quadratic","poly(Time, 2, raw = TRUE)1",0.0063362063899107
"C267","Quadratic","poly(Time, 2, raw = TRUE)2",-1.19981632535494e-05
"C268","Cubic","(Intercept)",-1.50775870332116
"C268","Cubic","poly(Time, 3, raw = TRUE)1",0.0436487656496182
"C268","Cubic","poly(Time, 3, raw = TRUE)2",-0.000559068936864544
"C268","Cubic","poly(Time, 3, raw = TRUE)3",2.00592379758722e-06
"C268","Gompertz","N_0",-1.73009030125024
"C268","Gompertz","N_max",-0.602059991327962
"C268","Gompertz","r_max",0.199700497663521
"C268","Gompertz","t_lag",-0.0733989341560936
"C268","Quadratic","(Intercept)",-1.39542112433432
"C268","Quadratic","poly(Time, 2, raw = TRUE)1",0.0221105767382262
"C268","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000134804486809525
"C269","Cubic","(Intercept)",-1.44991974065473
"C269","Cubic","poly(Time, 3, raw = TRUE)1",0.0445181131445548
"C269","Cubic","poly(Time, 3, raw = TRUE)2",-0.000616103672247785
"C269","Cubic","poly(Time, 3, raw = TRUE)3",2.38845231924858e-06
"C269","Gompertz","N_0",-1.72660514600286
"C269","Gompertz","N_max",-0.62231863973471
"C269","Gompertz","r_max",0.204272739267207
"C269","Gompertz","t_lag",-0.716988404808507
"C269","Quadratic","(Intercept)",-1.31167314333178
"C269","Quadratic","poly(Time, 2, raw = TRUE)1",0.0187634282105817
"C269","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000110263746400085
"C270","Cubic","(Intercept)",-2.20090594141377
"C270","Cubic","poly(Time, 3, raw = TRUE)1",0.012054101078132
"C270","Cubic","poly(Time, 3, raw = TRUE)2",-2.90311202704683e-05
"C270","Cubic","poly(Time, 3, raw = TRUE)3",2.17069238707315e-08
"C270","Gompertz","N_0",-2.28257916327762
"C270","Gompertz","N_max",-0.652457281280181
"C270","Gompertz","r_max",0.0253612972100998
"C270","Gompertz","t_lag",-2.83870772310183
"C270","Quadratic","(Intercept)",-1.91165403845278
"C270","Quadratic","poly(Time, 2, raw = TRUE)1",0.00632601118528328
"C270","Quadratic","poly(Time, 2, raw = TRUE)2",-7.23648428193925e-06
"C271","Cubic","(Intercept)",-1.80706561086347
"C271","Cubic","poly(Time, 3, raw = TRUE)1",0.0185957873978309
"C271","Cubic","poly(Time, 3, raw = TRUE)2",-7.3828895047588e-05
"C271","Cubic","poly(Time, 3, raw = TRUE)3",8.22716828682939e-08
"C271","Gompertz","N_0",-2.58120170940965
"C271","Gompertz","N_max",-0.48430229311754
"C271","Gompertz","r_max",0.128050672466874
"C271","Gompertz","t_lag",-6.18816698185575
"C271","Quadratic","(Intercept)",-1.48997523214832
"C271","Quadratic","poly(Time, 2, raw = TRUE)1",0.00799454490896222
"C271","Quadratic","poly(Time, 2, raw = TRUE)2",-1.52664421095101e-05
"C272","Cubic","(Intercept)",-1.57819389484394
"C272","Cubic","poly(Time, 3, raw = TRUE)1",0.0555158679234345
"C272","Cubic","poly(Time, 3, raw = TRUE)2",-0.000683971740581916
