"CurveID","CurveLabel","Species","Temp","Medium","Rep","BestModel","BestAIC","BestBIC","SuccessfulModels"
"C113","Enterobacter.sp._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Enterobacter.sp.",25,"TSB",1,"Cubic",-33.4017288191368,-29.2356620988557,3
"C114","Enterobacter.sp._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Enterobacter.sp.",35,"TSB",1,"Gompertz",-63.8662332578345,-59.7001665375535,3
"C115","Enterobacter.sp._5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Enterobacter.sp.",5,"TSB",1,"Gompertz",-132.46162993438,-125.625150784448,3
"C116","Escherichia coli_10_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli",10,"C02 Beef Striploins",1,"Quadratic",-21.1031212567653,-20.3142229474204,3
"C117","Escherichia coli_10_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli",10,"Vacuum Beef Striploins",1,"Gompertz",-10.7605787593685,-11.8017814132282,3
"C118","Escherichia coli_12_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli",12,"C02 Beef Striploins",1,"Cubic",-24.6933288547717,-24.2961211463726,3
"C119","Escherichia coli_12_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli",12,"Vacuum Beef Striploins",1,"Cubic",-11.7037258090945,-11.974175063818,3
"C120","Escherichia coli_15_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli",15,"C02 Beef Striploins",1,"Cubic",-12.8635040794437,-13.1339533341671,3
"C121","Escherichia coli_15_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli",15,"Vacuum Beef Striploins",1,"Gompertz",-11.9620697889564,-13.9148802267859,3
"C122","Escherichia coli_20_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli",20,"C02 Beef Striploins",1,"Cubic",-12.1230707103251,-13.1642733641848,3
"C123","Escherichia coli_20_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli",20,"Vacuum Beef Striploins",1,"Gompertz",-11.0842466663036,-12.1254493201633,3
"C124","Escherichia coli_30_C02 Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli",30,"C02 Beef Striploins",1,"Gompertz",-19.3526153706641,-19.6230646253875,3
"C125","Escherichia coli_30_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli",30,"Vacuum Beef Striploins",1,"Gompertz",-9.16655225374135,-10.2077549076011,3
"C126","Escherichia coli_8_Vacuum Beef Striploins_1_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli",8,"Vacuum Beef Striploins",1,"Cubic",-14.6944464214026,-14.964895676126,3
"C127","Klebsiella.pneumonia..RDA.R._15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia..RDA.R.",15,"TSB",1,"Gompertz",-43.0513429288718,-35.7226634148732,3
"C128","Klebsiella.pneumonia..RDA.R._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia..RDA.R.",25,"TSB",1,"Gompertz",-74.1459911158986,-69.9799243956175,3
"C129","Klebsiella.pneumonia..RDA.R._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia..RDA.R.",35,"TSB",1,"Gompertz",-66.5874470397223,-62.1355882502415,3
"C130","Klebsiella.pneumonia..RDA.R._5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia..RDA.R.",5,"TSB",1,"Quadratic",-31.9020510840459,-26.4328677641,3
"C131","Klebsiella.pneumonia_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia",15,"TSB",1,"Gompertz",-20.7096626180018,-12.9329223105548,3
"C132","Klebsiella.pneumonia_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia",25,"TSB",1,"Gompertz",-63.0182780511259,-58.8522113308448,3
"C133","Klebsiella.pneumonia_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia",35,"TSB",1,"Gompertz",-63.409774742177,-58.9579159526962,3
"C134","Klebsiella.pneumonia_5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia",5,"TSB",1,"Gompertz",-122.944762642915,-116.108283492983,3
"C135","Lactobacillus plantarum_12_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus plantarum",12,"MRS broth",1,"Cubic",3.45171540013776,7.31465901133667,3
"C136","Lactobacillus plantarum_16_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus plantarum",16,"MRS broth",1,"Cubic",2.45410772854785,6.90596651802868,3
"C137","Lactobacillus plantarum_20_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus plantarum",20,"MRS broth",1,"Cubic",2.68148455507233,6.54442816627123,3
"C138","Lactobacillus plantarum_30_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus plantarum",30,"MRS broth",1,"Cubic",-0.614913528572377,2.20983325873531,3
"C139","Lactobacillus plantarum_8_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus plantarum",8,"MRS broth",1,"Gompertz",-11.8550972202849,-9.86562085629301,3
"C140","Lactobacillus sakei_12_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",12,"MRS broth",1,"Gompertz",8.26232905635019,11.0870758436579,3
"C141","Lactobacillus sakei_16_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",16,"MRS broth",1,"Gompertz",-13.6293600067465,-10.4340733586702,3
"C142","Lactobacillus sakei_20_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",20,"MRS broth",1,"Gompertz",6.06297875170748,8.88772553901516,3
"C143","Lactobacillus sakei_30_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",30,"MRS broth",1,"Cubic",-5.12640656930543,-3.13693020531357,3
"C144","Lactobacillus sakei_4_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",4,"MRS broth",1,"Gompertz",-3.08872478831833,-2.10260190163723,3
"C145","Lactobacillus sakei_8_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",8,"MRS broth",1,"Gompertz",-11.4127529901131,-6.69055809428094,3
"C146","Lactobaciulus plantarum_10_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",10,"MRS",1,"Gompertz",-7.28804805451137,7.79835112956325,3
"C147","Lactobaciulus plantarum_15_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",15,"MRS",1,"Gompertz",-58.9248695855611,-46.5381855131701,3
"C148","Lactobaciulus plantarum_20_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",20,"MRS",1,"Gompertz",-140.39199648215,-126.981340346529,3
"C149","Lactobaciulus plantarum_25_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",25,"MRS",1,"Gompertz",-88.3745589426301,-75.9313770939694,3
"C150","Oscillatoria agardhii Strain 97_15_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",15,"Z8",1,"Quadratic",-12.8669986092255,-13.0833580130042,3
"C151","Oscillatoria agardhii Strain 97_20_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",20,"Z8",1,"Gompertz",-18.0519468642236,-18.322396118947,3
"C152","Oscillatoria agardhii Strain 97_25_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",25,"Z8",1,"Cubic",-25.9484941997408,-26.9896968536005,3
"C153","Oscillatoria agardhii Strain 97_30_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",30,"Z8",1,"Quadratic",-24.5414613594899,-25.3744234825777,3
"C154","Oscillatoria agardhii StrainCYA 128_15_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",15,"Z8",1,"Quadratic",-15.6595607104243,-15.875920114203,3
"C155","Oscillatoria agardhii StrainCYA 128_20_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",20,"Z8",1,"Quadratic",-10.6998134539088,-10.9161728576875,3
"C156","Oscillatoria agardhii StrainCYA 128_25_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",25,"Z8",1,"Quadratic",-22.9095281280683,-23.1258875318471,3
"C157","Oscillatoria agardhii StrainCYA 128_30_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",30,"Z8",1,"Quadratic",-18.8545652964445,-19.0709247002232,3
"C158","Pantoea.agglomerans..RDA.R._15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",15,"TSB",1,"Gompertz",9.03274698942744,14.7102180690732,3
"C159","Pantoea.agglomerans..RDA.R._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",25,"TSB",1,"Gompertz",-16.8060997207566,-12.6400330004756,3
"C160","Pantoea.agglomerans..RDA.R._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",35,"TSB",1,"Gompertz",1.44455134993218,5.61061807021326,3
"C161","Pantoea.agglomerans..RDA.R._5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",5,"TSB",1,"Gompertz",-88.3891556170142,-81.5526764670818,3
"C162","Pantoea.agglomerans.1_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",15,"TSB",1,"Cubic",0.133578463454437,6.42406115356185,3
"C163","Pantoea.agglomerans.1_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",25,"TSB",1,"Cubic",-14.7637259979312,-11.2234749924201,3
"C164","Pantoea.agglomerans.1_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",35,"TSB",1,"Gompertz",-10.2692483735371,-6.40630476233819,3
"C165","Pantoea.agglomerans.1_5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",5,"TSB",1,"Gompertz",-88.9246630403163,-82.0881838903839,3
"C166","Pantoea.agglomerans.2_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2",15,"TSB",1,"Gompertz",-1.96263645533807,4.32784623476934,3
"C167","Pantoea.agglomerans.2_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2",25,"TSB",1,"Gompertz",-1.93999693498855,1.6002540705225,3
"C168","Pantoea.agglomerans.2_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2",35,"TSB",1,"Gompertz",-5.75743943073895,-2.2171884252279,3
"C169","Pantoea.agglomerans.2_5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2",5,"TSB",1,"Cubic",-46.387375210723,-39.2174391882973,3
"C170","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",15,"TSB",1,"Gompertz",-27.9997915180827,-22.1095223663429,3
"C171","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25,"TSB",1,"Gompertz",-41.2068081700454,-37.0407414497643,3
"C172","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",35,"TSB",1,"Cubic",0.225033644457175,4.08797725565608,3
"C173","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",5,"TSB",1,"Gompertz",-57.474447294055,-50.813424743179,3
"C174","Pseudomonas sp._12_APT Broth_1_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.",12,"APT Broth",1,"Gompertz",12.7533326888213,13.1505403972205,3
"C175","Pseudomonas sp._15_APT Broth_1_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.",15,"APT Broth",1,"Gompertz",7.1485270352747,7.54573474367388,3
"C176","Pseudomonas sp._2_APT Broth_1_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.",2,"APT Broth",1,"Quadratic",-7.54228918953244,-7.75864859331119,3
"C177","Pseudomonas sp._4_APT Broth_1_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.",4,"APT Broth",1,"Cubic",-7.09010805210396,-9.04291848993346,3
"C178","Pseudomonas sp._6_APT Broth_1_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.",6,"APT Broth",1,"Gompertz",5.22655028143601,4.18534762757628,3
"C179","Pseudomonas sp._8_APT Broth_1_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.",8,"APT Broth",1,"Gompertz",-27.3842056594393,-29.3370160972688,3
"C180","Pseudomonas spp._10_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",10,"Cooked Chicken Breast",1,"Quadratic",-4.96694908125677,-3.37536799006329,3
"C181","Pseudomonas spp._10_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",10,"Raw Chicken Breast",1,"Gompertz",-19.3295186419439,-16.5047718546362,3
"C182","Pseudomonas spp._10_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",10,"Salted Chicken Breast",1,"Gompertz",-23.7355824204465,-20.9108356331388,3
"C183","Pseudomonas spp._15_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",15,"Cooked Chicken Breast",1,"Gompertz",-9.65498394930902,-7.23045070036902,3
"C184","Pseudomonas spp._15_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",15,"Raw Chicken Breast",1,"Cubic",-9.81331523109859,-7.38878198215859,3
"C185","Pseudomonas spp._15_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",15,"Salted Chicken Breast",1,"Cubic",-25.6355070043614,-23.2109737554214,3
"C186","Pseudomonas spp._20_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",20,"Cooked Chicken Breast",1,"Gompertz",-4.28039837200815,-3.29427548532705,3
"C187","Pseudomonas spp._20_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",20,"Raw Chicken Breast",1,"Cubic",-12.7201639907829,-11.7340411041018,3
"C188","Pseudomonas spp._20_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",20,"Salted Chicken Breast",1,"Cubic",-27.2416482734926,-26.8444405650934,3
"C189","Pseudomonas spp._2_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",2,"Cooked Chicken Breast",1,"Gompertz",-6.38555405705038,-4.87262859208015,3
"C190","Pseudomonas spp._2_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.",2,"Raw Chicken Breast",1,"Gompertz",-10.3245001481463,-8.3350237841545,3
