CurveID,CurveLabel,Species,Temp,Medium,Rep,TimeUnits,PopBioUnits,NObservations,UniqueTimeValues,MinTime,MaxTime,MinPopBio,MaxPopBio,PopBioRange
C160,"Pantoea.agglomerans..RDA.R._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Pantoea.agglomerans..RDA.R.,35.000000,TSB,1,Hours,OD_595,17,17,0.003003,144.278070,0.010724,0.683646,0.672922
C098,"Clavibacter.michiganensis..RDA.R._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Clavibacter.michiganensis..RDA.R.,35.000000,TSB,1,Hours,OD_595,17,17,0.279441,144.191617,0.018717,0.641711,0.622995
C097,"Clavibacter.michiganensis..RDA.R._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Clavibacter.michiganensis..RDA.R.,25.000000,TSB,1,Hours,OD_595,17,17,-0.279796,144.069499,0.010610,0.567639,0.557029
C086,"Bacillus.pumilus..RDA.R._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Bacillus.pumilus..RDA.R.,35.000000,TSB,1,Hours,OD_595,17,17,0.279441,143.912176,0.005348,0.377005,0.371658
C200,"Pseudomonas.fluorescens.1_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Pseudomonas.fluorescens.1,35.000000,TSB,1,Hours,OD_595,17,17,0.001485,144.213458,0.005348,0.192513,0.187166
C077,"Arthrobacter sp. 77_37_TGE agar_1_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Arthrobacter sp. 77,37.000000,TGE agar,1,Hours,CFU,17,17,1.729048,601.729048,2.685688,2.738665,0.052978
C137,"Lactobacillus plantarum_20_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Lactobacillus plantarum,20.000000,MRS broth,1,Hours,N,16,16,1.884334,80.310428,103.065398,3546849027.973380,3546848924.907982
C135,"Lactobacillus plantarum_12_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Lactobacillus plantarum,12.000000,MRS broth,1,Hours,N,16,16,0.950758,368.905626,88.145791,1971189388.873630,1971189300.727839
C105,"Dickeya.zeae..RDA.R._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Dickeya.zeae..RDA.R.,25.000000,TSB,1,Hours,OD_595,16,16,-0.281994,143.690089,0.021220,0.803714,0.782493
C109,"Dickeya.zeae_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Dickeya.zeae,25.000000,TSB,1,Hours,OD_595,16,16,0.545317,143.747592,0.018617,0.797872,0.779255
C164,"Pantoea.agglomerans.1_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Pantoea.agglomerans.1,35.000000,TSB,1,Hours,OD_595,16,16,0.274510,144.117647,0.005310,0.751573,0.746263
C272,"Stenotrophomonas.maltophilia.2_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Stenotrophomonas.maltophilia.2,25.000000,TSB,1,Hours,OD_595,16,16,0.269727,143.443416,0.018617,0.566489,0.547872
C007,"Acinetobacter.clacoaceticus.1_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Acinetobacter.clacoaceticus.1,35.000000,TSB,1,Hours,OD_595,16,16,0.004456,144.011438,0.016043,0.441176,0.425134
C011,"Acinetobacter.clacoaceticus.2_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Acinetobacter.clacoaceticus.2,35.000000,TSB,1,Hours,OD_595,16,16,0.281491,143.911171,0.013369,0.366310,0.352941
C172,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,35.000000,TSB,1,Hours,OD_595,16,16,0.282977,143.911171,0.018717,0.366310,0.347594
C273,"Stenotrophomonas.maltophilia.2_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Stenotrophomonas.maltophilia.2,35.000000,TSB,1,Hours,OD_595,16,16,0.286005,143.959035,0.021448,0.227882,0.206434
C082,"Arthrobacter sp. 88_37_TGE agar_1_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Arthrobacter sp. 88,37.000000,TGE agar,1,Hours,CFU,16,16,1.593276,599.997537,2.724495,2.785104,0.060608
C072,"Arthrobacter sp. 62_37_TGE agar_1_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Arthrobacter sp. 62,37.000000,TGE agar,1,Hours,CFU,16,16,1.626016,600.000000,2.740540,2.800767,0.060226
C302,"Weissella viridescens_20_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Weissella viridescens,20.000000,MRS broth,1,Hours,N,15,15,1.875733,58.147714,82.652427,1727792637.387510,1727792554.735083
C048,"Aerobic Psychotropic._7_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Aerobic Psychotropic.,7.000000,Salted Chicken Breast,1,Hours,CFU,15,15,-0.772690,333.734142,1.000140,1025.931651,1024.931511
C168,"Pantoea.agglomerans.2_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Pantoea.agglomerans.2,35.000000,TSB,1,Hours,OD_595,15,15,0.000000,144.117647,0.002653,0.854569,0.851917
C167,"Pantoea.agglomerans.2_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Pantoea.agglomerans.2,25.000000,TSB,1,Hours,OD_595,15,15,1.571453,177.741246,0.005319,0.856383,0.851064
C101,"Clavibacter.michiganensis_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Clavibacter.michiganensis,25.000000,TSB,1,Hours,OD_595,15,15,0.552268,144.142012,0.015905,0.797048,0.781144
C163,"Pantoea.agglomerans.1_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Pantoea.agglomerans.1,25.000000,TSB,1,Hours,OD_595,15,15,2.591724,193.379544,0.010638,0.750000,0.739362
C010,"Acinetobacter.clacoaceticus.2_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Acinetobacter.clacoaceticus.2,25.000000,TSB,1,Hours,OD_595,15,15,-0.276134,143.865878,0.005310,0.409780,0.404470
C094,"Chryseobacterium.balustinum_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Chryseobacterium.balustinum,35.000000,TSB,1,Hours,OD_595,15,15,0.000000,143.843137,0.002653,0.351948,0.349295
C085,"Bacillus.pumilus..RDA.R._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Bacillus.pumilus..RDA.R.,25.000000,TSB,1,Hours,OD_595,15,15,0.275402,144.059245,0.002653,0.299735,0.297082
C090,"Bacillus.pumilus_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Bacillus.pumilus,35.000000,TSB,1,Hours,OD_595,15,15,0.549020,143.843137,0.000010,0.285635,0.285624
C204,"Pseudomonas.fluorescens.2_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Pseudomonas.fluorescens.2,35.000000,TSB,1,Hours,OD_595,15,15,1.117796,144.213458,0.024064,0.272727,0.248663
C268,"Stenotrophomonas.maltophilia.1_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Stenotrophomonas.maltophilia.1,25.000000,TSB,1,Hours,OD_595,15,15,-0.005864,143.821620,0.018617,0.250000,0.231383
C269,"Stenotrophomonas.maltophilia.1_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Stenotrophomonas.maltophilia.1,35.000000,TSB,1,Hours,OD_595,15,15,0.005255,143.969544,0.018767,0.238606,0.219839
C265,"Stenotrophomonas.maltophilia..RDA.R._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Stenotrophomonas.maltophilia..RDA.R.,35.000000,TSB,1,Hours,OD_595,15,15,0.279441,143.912176,0.005348,0.163102,0.157754
C002,"Acinetobacter.clacoaceticus..RDA.R._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Acinetobacter.clacoaceticus..RDA.R.,25.000000,TSB,1,Hours,OD_595,15,15,-0.279064,143.846102,0.010610,0.143236,0.132626
C003,"Acinetobacter.clacoaceticus..RDA.R._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Acinetobacter.clacoaceticus..RDA.R.,35.000000,TSB,1,Hours,OD_595,15,15,0.558882,143.912176,0.013369,0.139037,0.125668
C283,"Tetraselmis tetrahele_25_ESAW_4_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.",Tetraselmis tetrahele,25.000000,ESAW,4,Hours,N,15,14,16.179775,1014.292668,610.407204,14036.987589,13426.580385
C141,"Lactobacillus sakei_16_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Lactobacillus sakei,16.000000,MRS broth,1,Hours,N,14,14,0.000000,102.291918,90.513092,1716814307.691520,1716814217.178428
C303,"Weissella viridescens_30_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Weissella viridescens,30.000000,MRS broth,1,Hours,N,14,14,-0.468933,30.949590,41.407690,1478475784.420900,1478475743.013210
C300,"Weissella viridescens_12_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Weissella viridescens,12.000000,MRS broth,1,Hours,N,14,14,1.406800,128.018757,48.559587,953024843.747442,953024795.187855
C029,"Aerobic Mesophilic._7_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Aerobic Mesophilic.,7.000000,Raw Chicken Breast,1,Hours,CFU,14,14,0.823045,314.074074,0.979382,2871.242093,2870.262710
C030,"Aerobic Mesophilic._7_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Aerobic Mesophilic.,7.000000,Salted Chicken Breast,1,Hours,CFU,14,14,-0.626289,317.641012,0.968511,2089.805003,2088.836491
C262,"Staphylococcus spp._7_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Staphylococcus spp.,7.000000,Salted Chicken Breast,1,Hours,CFU,14,14,-0.097294,335.181925,1.018957,1600.280607,1599.261650
C261,"Staphylococcus spp._7_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Staphylococcus spp.,7.000000,Raw Chicken Breast,1,Hours,CFU,14,14,1.075269,324.731183,1.029432,1491.558603,1490.529171
C046,"Aerobic Psychotropic._7_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Aerobic Psychotropic.,7.000000,Cooked Chicken Breast,1,Hours,CFU,14,14,-1.398533,344.533181,1.004880,1355.062329,1354.057450
C080,"Arthrobacter sp. 88_20_TGE agar_1_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Arthrobacter sp. 88,20.000000,TGE agar,1,Hours,CFU,14,14,3.189014,271.460174,2.745072,1308.274062,1305.528990
C260,"Staphylococcus spp._7_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Staphylococcus spp.,7.000000,Cooked Chicken Breast,1,Hours,CFU,14,14,-0.648360,381.081554,0.990385,435.848491,434.858107
C068,"Arthrobacter simplex_7_TGE agar_1_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Arthrobacter simplex,7.000000,TGE agar,1,Hours,CFU,14,14,4.698908,527.685299,2.743791,316.550203,313.806412
C054,"Arthrobacter citreus_0_TGE agar_1_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Arthrobacter citreus,0.000000,TGE agar,1,Hours,CFU,14,14,1.551670,438.942646,2.722503,75.535086,72.812584
C089,"Bacillus.pumilus_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Bacillus.pumilus,25.000000,TSB,1,Hours,OD_595,14,14,1.295862,177.465656,0.005319,0.287234,0.281915
C006,"Acinetobacter.clacoaceticus.1_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Acinetobacter.clacoaceticus.1,25.000000,TSB,1,Hours,OD_595,14,14,-0.276134,143.865878,0.015920,0.198034,0.182114
C138,"Lactobacillus plantarum_30_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Lactobacillus plantarum,30.000000,MRS broth,1,Hours,N,13,13,1.414682,34.576669,92.863985,7701034689.093600,7701034596.229615
C142,"Lactobacillus sakei_20_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Lactobacillus sakei,20.000000,MRS broth,1,Hours,N,13,13,-0.482509,57.901086,132.968185,1813784382.711590,1813784249.743405
C140,"Lactobacillus sakei_12_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Lactobacillus sakei,12.000000,MRS broth,1,Hours,N,13,13,0.000000,145.235223,46.812668,938075185.936344,938075139.123676
C278,"Tetraselmis tetrahele_16_ESAW_4_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.",Tetraselmis tetrahele,16.000000,ESAW,4,Hours,N,13,13,28.649295,1036.094550,773.684825,21928.303172,21154.618347
C277,"Tetraselmis tetrahele_16_ESAW_3_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.",Tetraselmis tetrahele,16.000000,ESAW,3,Hours,N,13,13,11.878438,1014.244657,1250.771654,20578.798222,19328.026568
C279,"Tetraselmis tetrahele_16_ESAW_5_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.",Tetraselmis tetrahele,16.000000,ESAW,5,Hours,N,13,13,16.179775,1014.340679,1134.751773,19420.488106,18285.736333
C280,"Tetraselmis tetrahele_25_ESAW_1_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.",Tetraselmis tetrahele,25.000000,ESAW,1,Hours,N,13,13,16.179775,1014.833119,1267.605634,14565.022665,13297.417031
C282,"Tetraselmis tetrahele_25_ESAW_3_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.",Tetraselmis tetrahele,25.000000,ESAW,3,Hours,N,13,13,16.179775,1014.807455,1267.605634,14074.231469,12806.625835
C281,"Tetraselmis tetrahele_25_ESAW_2_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.",Tetraselmis tetrahele,25.000000,ESAW,2,Hours,N,13,13,10.786517,1019.325843,1134.751773,13861.749479,12726.997706
C047,"Aerobic Psychotropic._7_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Aerobic Psychotropic.,7.000000,Raw Chicken Breast,1,Hours,CFU,13,13,0.970874,315.533981,1.024690,2513.089854,2512.065164
C247,"Staphylococcus spp._10_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Staphylococcus spp.,10.000000,Salted Chicken Breast,1,Hours,CFU,13,13,12.512355,206.429145,1.018957,1953.669716,1952.650759
C181,"Pseudomonas spp._10_Raw Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Pseudomonas spp.,10.000000,Raw Chicken Breast,1,Hours,CFU,13,13,9.636498,204.177445,0.976119,1917.284138,1916.308019
C195,"Pseudomonas spp._7_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Pseudomonas spp.,7.000000,Cooked Chicken Breast,1,Hours,CFU,13,13,0.432900,318.344156,0.956529,910.988173,910.031644
C078,"Arthrobacter sp. 77_7_TGE agar_1_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Arthrobacter sp. 77,7.000000,TGE agar,1,Hours,CFU,13,13,1.729048,461.482913,2.718115,592.983745,590.265630
C182,"Pseudomonas spp._10_Salted Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Pseudomonas spp.,10.000000,Salted Chicken Breast,1,Hours,CFU,13,13,10.237181,202.565392,1.043975,535.529023,534.485047
C079,"Arthrobacter sp. 88_0_TGE agar_1_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Arthrobacter sp. 88,0.000000,TGE agar,1,Hours,CFU,13,13,74.997230,530.398237,2.748279,134.438790,131.690511
C203,"Pseudomonas.fluorescens.2_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Pseudomonas.fluorescens.2,25.000000,TSB,1,Hours,OD_595,13,13,-0.276134,144.142012,0.005310,0.310727,0.305416
C199,"Pseudomonas.fluorescens.1_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Pseudomonas.fluorescens.1,25.000000,TSB,1,Hours,OD_595,13,13,0.552268,144.142012,0.010600,0.253282,0.242682
C264,"Stenotrophomonas.maltophilia..RDA.R._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",Stenotrophomonas.maltophilia..RDA.R.,25.000000,TSB,1,Hours,OD_595,13,13,1.102339,144.088543,0.007958,0.230769,0.222812
C276,"Tetraselmis tetrahele_16_ESAW_2_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.",Tetraselmis tetrahele,16.000000,ESAW,2,Hours,N,12,12,14.978442,950.881872,742.231579,20409.300511,19667.068932
C275,"Tetraselmis tetrahele_16_ESAW_1_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.",Tetraselmis tetrahele,16.000000,ESAW,1,Hours,N,12,12,13.916910,950.642211,1183.868169,20823.026745,19639.158576
C284,"Tetraselmis tetrahele_25_ESAW_5_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.",Tetraselmis tetrahele,25.000000,ESAW,5,Hours,N,12,12,10.786517,1013.932584,1267.605634,15310.423371,14042.817737
C028,"Aerobic Mesophilic._7_Cooked Chicken Breast_1_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Aerobic Mesophilic.,7.000000,Cooked Chicken Breast,1,Hours,CFU,12,12,-0.349158,316.106627,0.980712,8259.279079,8258.298367
