"CurveID","CurveLabel","Species","Temp","Medium","Rep","Model","ResponseScale","FitStatus","NInput","NPositiveUsed","NNonPositiveRemoved","UniqueTimeValues","AIC","BIC","RSS","RMSE","R2"
"C147","Lactobaciulus plantarum_15_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",15,"MRS",1,"Cubic","log10(PopBio)","success",88,88,0,87,-15.5128892607754,-3.12620518838433,3.8556536510319,0.209318527690344,0.970007036298376
"C147","Lactobaciulus plantarum_15_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",15,"MRS",1,"Gompertz","log10(PopBio)","success",88,88,0,87,-58.9248695855611,-46.5381855131701,2.35425091410707,0.163562988773962,0.981686383528658
"C147","Lactobaciulus plantarum_15_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",15,"MRS",1,"Quadratic","log10(PopBio)","success",88,88,0,87,-17.4301205662525,-7.52077330833969,3.85928180494636,0.20941698846132,0.969978813045328
"C148","Lactobaciulus plantarum_20_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",20,"MRS",1,"Cubic","log10(PopBio)","success",108,108,0,108,-81.4705229410613,-68.0598668054402,2.71096558056828,0.158434633692921,0.985459166312996
"C148","Lactobaciulus plantarum_20_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",20,"MRS",1,"Gompertz","log10(PopBio)","success",108,108,0,108,-140.39199648215,-126.981340346529,1.57103662907053,0.120609433521416,0.991573414836673
"C148","Lactobaciulus plantarum_20_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",20,"MRS",1,"Quadratic","log10(PopBio)","success",108,108,0,108,-71.0301760845774,-60.3016511760805,3.04193331159093,0.167827438702369,0.983683951324263
"C149","Lactobaciulus plantarum_25_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",25,"MRS",1,"Cubic","log10(PopBio)","success",89,89,0,87,-16.2608950322548,-3.81771318359408,3.8794487430402,0.208780534819587,0.976318523013576
"C149","Lactobaciulus plantarum_25_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",25,"MRS",1,"Gompertz","log10(PopBio)","success",89,89,0,87,-88.3745589426301,-75.9313770939694,1.72534525860492,0.139233263920938,0.98946790465821
"C149","Lactobaciulus plantarum_25_MRS_1_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",25,"MRS",1,"Quadratic","log10(PopBio)","success",89,89,0,87,3.55792385538226,13.5124693343108,4.95723603995236,0.236006951905615,0.969739342114776
"C150","Oscillatoria agardhii Strain 97_15_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",15,"Z8",1,"Cubic","log10(PopBio)","success",7,7,0,7,-11.4397445842488,-11.7101938389722,0.0191627388148628,0.0523214498691403,0.926372141892193
"C150","Oscillatoria agardhii Strain 97_15_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",15,"Z8",1,"Gompertz","log10(PopBio)","success",7,7,0,7,-10.5490177170115,-10.8194669717349,0.0217630679425186,0.0557584944746008,0.916381051062518
"C150","Oscillatoria agardhii Strain 97_15_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",15,"Z8",1,"Quadratic","log10(PopBio)","success",7,7,0,7,-12.8669986092255,-13.0833580130042,0.0207965802120999,0.0545063301855848,0.920094529713232
"C151","Oscillatoria agardhii Strain 97_20_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",20,"Z8",1,"Cubic","log10(PopBio)","success",7,7,0,7,-15.760641047694,-16.0310903024174,0.0103366598335313,0.0384274080638347,0.968451819832117
"C151","Oscillatoria agardhii Strain 97_20_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",20,"Z8",1,"Gompertz","log10(PopBio)","success",7,7,0,7,-18.0519468642236,-18.322396118947,0.00745114253491868,0.0326258936055369,0.977258612459545
"C151","Oscillatoria agardhii Strain 97_20_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",20,"Z8",1,"Quadratic","log10(PopBio)","success",7,7,0,7,-15.9410774794038,-16.1574368831826,0.0134050893353875,0.0437608587918269,0.959086766873425
"C152","Oscillatoria agardhii Strain 97_25_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",25,"Z8",1,"Cubic","log10(PopBio)","success",6,6,0,6,-25.9484941997408,-26.9896968536005,0.000878290373799662,0.0120988317190798,0.997765731723191
"C152","Oscillatoria agardhii Strain 97_25_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",25,"Z8",1,"Gompertz","log10(PopBio)","success",6,6,0,6,-14.9828803066369,-16.0240829604966,0.00546205065651531,0.030171870609657,0.986105180163391
"C152","Oscillatoria agardhii Strain 97_25_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",25,"Z8",1,"Quadratic","log10(PopBio)","success",6,6,0,6,-14.1572250123104,-14.9901871353982,0.00874749038786799,0.0381826539759177,0.977747404664417
"C153","Oscillatoria agardhii Strain 97_30_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",30,"Z8",1,"Cubic","log10(PopBio)","success",6,6,0,6,-23.5518191091323,-24.593021762992,0.00130952939246746,0.0147734524991478,0.989560959736092
"C153","Oscillatoria agardhii Strain 97_30_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",30,"Z8",1,"Gompertz","log10(PopBio)","success",6,6,0,6,-5.2118334298221,-6.25303608368183,0.0278360546471663,0.0681127186448638,0.778102196925432
"C153","Oscillatoria agardhii Strain 97_30_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97",30,"Z8",1,"Quadratic","log10(PopBio)","success",6,6,0,6,-24.5414613594899,-25.3744234825777,0.00154969910852197,0.0160711911429633,0.987646423605414
"C154","Oscillatoria agardhii StrainCYA 128_15_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",15,"Z8",1,"Cubic","log10(PopBio)","success",7,7,0,7,-13.9023564518967,-14.1728057066201,0.0134794460625498,0.0438820595664427,0.859285669266433
"C154","Oscillatoria agardhii StrainCYA 128_15_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",15,"Z8",1,"Gompertz","log10(PopBio)","success",7,7,0,7,-14.4357189845564,-14.7061682392798,0.0124905375773821,0.0422417152948906,0.869609060524604
"C154","Oscillatoria agardhii StrainCYA 128_15_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",15,"Z8",1,"Quadratic","log10(PopBio)","success",7,7,0,7,-15.6595607104243,-15.875920114203,0.0139551849090707,0.0446497238978357,0.854319346979782
"C155","Oscillatoria agardhii StrainCYA 128_20_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",20,"Z8",1,"Cubic","log10(PopBio)","success",7,7,0,7,-9.57212808080254,-9.84257733552598,0.0250223659863438,0.0597881569571669,0.844305095506834
"C155","Oscillatoria agardhii StrainCYA 128_20_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",20,"Z8",1,"Gompertz","log10(PopBio)","success",7,7,0,7,-9.52690292117914,-9.79735217590257,0.0251845522716494,0.0599816070280232,0.843295935213418
"C155","Oscillatoria agardhii StrainCYA 128_20_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",20,"Z8",1,"Quadratic","log10(PopBio)","success",7,7,0,7,-10.6998134539088,-10.9161728576875,0.0283431800788372,0.0636319552233638,0.823642228004516
"C156","Oscillatoria agardhii StrainCYA 128_25_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",25,"Z8",1,"Cubic","log10(PopBio)","success",7,7,0,7,-22.1038134870467,-22.3742627417702,0.0041767327078491,0.0244269543971675,0.981743517974186
"C156","Oscillatoria agardhii StrainCYA 128_25_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",25,"Z8",1,"Gompertz","log10(PopBio)","success",7,7,0,7,-22.2914559193091,-22.5619051740326,0.00406625826056601,0.024101743447803,0.982226401343128
"C156","Oscillatoria agardhii StrainCYA 128_25_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",25,"Z8",1,"Quadratic","log10(PopBio)","success",7,7,0,7,-22.9095281280683,-23.1258875318471,0.00495373325965876,0.0266021837440322,0.978347251657813
"C157","Oscillatoria agardhii StrainCYA 128_30_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",30,"Z8",1,"Cubic","log10(PopBio)","success",7,7,0,7,-18.3792451991481,-18.6496944538715,0.0071107695727324,0.0318719975005655,0.962905142087739
"C157","Oscillatoria agardhii StrainCYA 128_30_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",30,"Z8",1,"Gompertz","log10(PopBio)","success",7,7,0,7,-18.8055006121937,-19.0759498669171,0.00669068891453804,0.0309162206952412,0.96509658313614
"C157","Oscillatoria agardhii StrainCYA 128_30_Z8_1_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128",30,"Z8",1,"Quadratic","log10(PopBio)","success",7,7,0,7,-18.8545652964445,-19.0709247002232,0.00884119360484686,0.0355391004083568,0.953878013175364
"C158","Pantoea.agglomerans..RDA.R._15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",15,"TSB",1,"Cubic","log10(PopBio)","success",23,23,0,23,19.468287032844,25.1457581124897,2.03253097692199,0.29727245422354,0.781327433087329
"C158","Pantoea.agglomerans..RDA.R._15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",15,"TSB",1,"Gompertz","log10(PopBio)","success",23,23,0,23,9.03274698942744,14.7102180690732,1.2911879302619,0.236935868250379,0.861085817494104
"C158","Pantoea.agglomerans..RDA.R._15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",15,"TSB",1,"Quadratic","log10(PopBio)","success",23,23,0,23,34.9018081262632,39.4437849899798,4.33733880337976,0.434257927933426,0.533361596711651
"C159","Pantoea.agglomerans..RDA.R._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",25,"TSB",1,"Cubic","log10(PopBio)","success",17,17,0,17,8.08131355594809,12.2473802762292,0.889115944398402,0.228693983099224,0.869875825147924
"C159","Pantoea.agglomerans..RDA.R._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",25,"TSB",1,"Gompertz","log10(PopBio)","success",17,17,0,17,-16.8060997207566,-12.6400330004756,0.205667782627949,0.109991385392073,0.969900044334233
"C159","Pantoea.agglomerans..RDA.R._25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",25,"TSB",1,"Quadratic","log10(PopBio)","success",17,17,0,17,20.5429447155852,23.8757980918101,2.08164106258393,0.34992781294096,0.695347015973028
"C160","Pantoea.agglomerans..RDA.R._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",35,"TSB",1,"Cubic","log10(PopBio)","success",17,17,0,17,27.7484926310815,31.9145593513626,2.82742175549882,0.407822175456471,0.557316207896155
"C160","Pantoea.agglomerans..RDA.R._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",35,"TSB",1,"Gompertz","log10(PopBio)","success",17,17,0,17,1.44455134993218,5.61061807021326,0.601742655486121,0.188139912813048,0.90578635108711
"C160","Pantoea.agglomerans..RDA.R._35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",35,"TSB",1,"Quadratic","log10(PopBio)","success",17,17,0,17,33.7818185824791,37.114671958704,4.53540253428274,0.516515618708256,0.289901059617667
"C161","Pantoea.agglomerans..RDA.R._5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",5,"TSB",1,"Cubic","log10(PopBio)","success",29,29,0,29,-44.0305244704831,-37.1940453205507,0.26349977368335,0.0953215562846585,0.971186434840673
"C161","Pantoea.agglomerans..RDA.R._5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",5,"TSB",1,"Gompertz","log10(PopBio)","success",29,29,0,29,-88.3891556170142,-81.5526764670818,0.0570794717793098,0.0443650498428933,0.993758389024844
"C161","Pantoea.agglomerans..RDA.R._5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.",5,"TSB",1,"Quadratic","log10(PopBio)","success",29,29,0,29,-2.12607247318688,3.34311084675901,1.19750934102224,0.203207838314596,0.869052967506867
"C162","Pantoea.agglomerans.1_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",15,"TSB",1,"Cubic","log10(PopBio)","success",27,26,1,22,0.133578463454437,6.42406115356185,1.04158305094602,0.200152158556552,0.735824953150787
"C162","Pantoea.agglomerans.1_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",15,"TSB",1,"Gompertz","log10(PopBio)","success",27,26,1,22,10.8892447963518,17.1797274864592,1.57526134925829,0.246144215799341,0.600468978098195
"C162","Pantoea.agglomerans.1_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",15,"TSB",1,"Quadratic","log10(PopBio)","success",27,26,1,22,18.5042570129221,23.5366431650081,2.28012292668233,0.296136852893435,0.421696061172288
"C163","Pantoea.agglomerans.1_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",25,"TSB",1,"Cubic","log10(PopBio)","success",15,15,0,15,-14.7637259979312,-11.2234749924201,0.168513075661434,0.105991532888696,0.962776189543923
"C163","Pantoea.agglomerans.1_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",25,"TSB",1,"Gompertz","log10(PopBio)","success",15,15,0,15,-2.15558826185556,1.38466274365549,0.390549945646506,0.161358802186619,0.913729204138526
"C163","Pantoea.agglomerans.1_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",25,"TSB",1,"Quadratic","log10(PopBio)","success",15,15,0,15,-7.96098741772144,-5.1287866133126,0.303039325988028,0.142135926959144,0.93305992198505
"C164","Pantoea.agglomerans.1_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",35,"TSB",1,"Cubic","log10(PopBio)","success",16,16,0,16,16.2224962099585,20.0854398211575,1.38211877916946,0.293908869716604,0.783174763830234
"C164","Pantoea.agglomerans.1_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",35,"TSB",1,"Gompertz","log10(PopBio)","success",16,16,0,16,-10.2692483735371,-6.40630476233819,0.263918122096108,0.128432404910158,0.958596822490642
"C164","Pantoea.agglomerans.1_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",35,"TSB",1,"Quadratic","log10(PopBio)","success",16,16,0,16,24.976528090725,28.0668829796841,2.7067391954656,0.411304266591778,0.575369806016628
"C165","Pantoea.agglomerans.1_5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",5,"TSB",1,"Cubic","log10(PopBio)","success",29,29,0,29,-18.0591503943697,-11.2226712444374,0.645236639469137,0.149162794597176,0.911907546755382
"C165","Pantoea.agglomerans.1_5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",5,"TSB",1,"Gompertz","log10(PopBio)","success",29,29,0,29,-88.9246630403163,-82.0881838903839,0.0560351271885549,0.043957317537841,0.992349672166827
"C165","Pantoea.agglomerans.1_5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1",5,"TSB",1,"Quadratic","log10(PopBio)","success",29,29,0,29,14.7682516042224,20.2374349241683,2.1442862575182,0.271920770504318,0.707246263884036
"C166","Pantoea.agglomerans.2_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2",15,"TSB",1,"Cubic","log10(PopBio)","success",27,26,1,25,11.8255217157334,18.1160044058408,1.63302128026113,0.250616262000841,0.608590846471724
"C166","Pantoea.agglomerans.2_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2",15,"TSB",1,"Gompertz","log10(PopBio)","success",27,26,1,25,-1.96263645533807,4.32784623476934,0.960902885762555,0.192244124223758,0.769686905072628
"C166","Pantoea.agglomerans.2_15_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2",15,"TSB",1,"Quadratic","log10(PopBio)","success",27,26,1,25,26.3027467320449,31.3351328841308,3.07766523517067,0.344051943482749,0.262332733135646
"C167","Pantoea.agglomerans.2_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2",25,"TSB",1,"Cubic","log10(PopBio)","success",15,15,0,15,-1.22479620577792,2.31545479973313,0.415552378043251,0.166443659745723,0.927375166127072
